book_id,genre_id
327815,446
327823,441
327823,446
327838,22
327838,83
327853,146
327895,412
327993,426
328061,127
328061,130
328097,426
328097,1242
328153,390
328153,1284
328173,1143
328308,407
328464,1
328464,2
328464,101
328508,539
328709,464
329011,465
329011,467
329011,601
329915,134
329915,1309
329915,1311
330055,751
330126,739
330126,749
330165,125
330165,433
330165,1133
330337,1251
330736,549
330736,1142
330818,412
330920,126
330920,128
330920,1311
330920,1312
330952,713
330952,765
330978,128
330978,1311
330978,1312
331140,1147
331359,125
331359,127
331359,444
331407,128
331407,1311
331407,1312
331408,1
331408,17
331408,53
331408,102
331682,1310
331857,461
331857,475
332849,446
332849,1319
332942,451
332942,539
333792,1318
333792,1319
333800,459
333800,464
334005,1242
334005,1251
334024,424
334309,430
334309,529
334350,465
334350,468
334350,479
334385,430
334385,533
335335,1129
335335,1316
335681,464
335681,465
335681,486
335733,412
335733,441
335733,444
335737,518
335737,525
335924,1141
336090,137
336090,145
336090,146
336178,527
336178,1318
336213,137
336213,146
336213,150
336256,131
336256,1309
336256,1310
336420,1223
336420,1224
336568,127
336568,1224
336657,1142
336753,737
336807,1314
336873,125
336873,142
336873,430
336873,441
337266,446
337320,430
337320,433
337457,1235
337457,1314
337826,355
338543,414
338543,1141
338543,1142
338571,467
338630,1251
339450,134
339450,1311
339555,120
339555,1226
339674,466
339674,467
339724,146
339724,150
339724,412
339724,1133
339973,134
339973,1311
339985,1314
340519,387
340519,1269
340519,1270
341044,146
341044,1223
341044,1224
341089,1217
341228,441
341450,18
341450,43
341450,49
341537,141
341537,146
341537,433
342106,141
342106,146
342106,433
342394,1318
342405,1251
342846,120
342846,1314
342883,128
342883,1311
342883,1312
342965,128
342965,1311
342965,1312
342966,128
342966,1311
342966,1312
342971,1231
343069,464
343069,471
343624,140
343647,1318
343647,1319
343668,128
343668,1311
343668,1312
343670,412
343736,490
343822,1129
343822,1316
343992,459
343992,465
344065,445
344065,613
344179,447
344179,1235
344179,1314
344448,143
344448,146
344448,149
344773,126
344773,128
344773,1311
344773,1312
344916,547
344916,549
344921,1181
344921,1255
345005,22
345034,468
345034,479
345063,433
345294,1136
345294,1218
345449,137
345449,146
345630,126
345630,128
345630,1311
345964,1267
346010,465
346010,475
346102,127
346102,130
346261,424
346303,1153
346303,1255
346341,149
346437,465
346437,468
346437,479
346490,433
346490,1223
346628,389
346879,1222
347015,433
347032,53
347032,54
347129,1142
347171,459
347171,465
347171,475
347171,537
347216,434
347266,136
347266,1310
347330,1246
347330,1251
347442,527
347442,533
347515,127
347515,433
347548,412
347548,430
347561,127
347561,433
347707,127
347707,433
347929,430
348243,137
348243,150
348243,1319
348243,1322
348268,430
348414,1309
348414,1311
348789,127
348789,129
348878,1217
348897,1125
348897,1222
348908,533
348991,549
348991,1142
349294,430
349336,1147
349395,1222
349395,1235
349395,1314
349468,146
349468,149
349639,137
349639,142
349787,1317
349789,1142
349918,1142
349918,1284
349918,1326
349919,519
349919,593
349943,149
350088,1251
350090,468
350090,479
350159,394
350159,510
350159,516
350167,533
350167,1306
350298,128
350298,1311
350298,1312
350306,613
350327,559
350327,600
350358,1310
350384,446
350384,1218
350452,424
350469,1142
350482,1233
350482,1314
350534,1255
350534,1268
350536,433
350536,1268
350765,430
350782,1255
350782,1268
350831,1255
350831,1268
350927,1306
351011,412
351011,416
351011,1129
351047,433
351103,412
351153,1309
351153,1311
351269,444
351269,1222
351269,1284
351318,137
351318,146
351318,150
351344,124
351344,126
351344,1311
351375,127
351375,433
351381,1143
351381,1144
351381,1147
351506,127
351739,1235
351739,1314
351750,426
351750,1242
351802,433
351807,1142
351817,1255
351817,1268
351821,137
351821,149
351904,430
351905,446
351905,1317
351982,1129
351982,1317
351998,120
351998,426
352045,1129
352045,1316
352136,125
352136,127
352205,1217
352447,602
352525,127
352528,142
352540,128
352540,134
352540,1309
352644,430
352823,696
352823,726
352823,765
352925,1217
352925,1222
352985,516
352985,1147
353002,120
353002,1314
353162,120
353162,1314
353170,120
353170,1314
353180,119
353180,1224
353324,120
353324,1232
353324,1251
353547,137
353547,149
353575,1241
353575,1251
353602,129
353602,1310
353748,140
353752,1142
353848,1240
353848,1251
353848,1254
353898,125
353898,127
353898,433
353935,597
354026,1142
354097,1251
354171,1264
354420,464
354423,479
354423,485
354492,1223
354562,143
354563,143
354565,140
354599,426
354599,1136
354599,1246
354599,1252
354654,127
354654,133
354665,1147
354713,412
354713,441
354911,521
354911,1142
355048,412
355048,441
355048,443
355048,1139
355099,710
355100,465
355100,468
355100,479
355106,468
355106,1255
355382,389
355422,141
355422,446
355422,447
355422,1318
355433,765
355439,1251
355515,1217
355676,120
355676,426
355683,1223
355777,143
355777,146
355855,137
355855,140
355888,1188
356079,127
356079,130
356398,1125
356398,1223
356406,127
356422,430
356583,1
356583,65
356591,146
356802,599
356802,1147
356987,693
356987,765
356999,1255
356999,1259
357030,1136
357053,1
357053,83
357285,54
357359,551
357359,670
357384,549
357384,552
357398,1266
357431,416
357431,434
357464,479
357531,497
357581,1169
357581,1173
357619,137
357619,142
357619,143
357619,144
357681,127
357711,128
357711,1311
357779,468
358016,407
358016,599
358038,616
358071,1222
358657,142
358657,1136
358657,1314
358924,1142
358989,538
358996,1255
358996,1268
359022,547
359022,600
359022,1188
359284,1142
359483,1142
359483,1218
359617,446
359617,1136
359617,1218
359636,127
359636,130
359688,1220
359732,547
359732,549
359830,22
359830,78
359830,81
359830,83
360018,505
360120,390
360158,43
360158,46
360173,467
360190,120
360190,127
360190,1251
360190,1314
360194,137
360194,142
360194,146
360268,127
360268,130
360300,1142
360359,1181
360359,1182
360359,1185
360364,134
360364,1311
360405,412
360436,741
360448,1222
360453,1142
360512,407
360525,511
360525,512
360585,434
360604,120
360604,1314
360605,616
360605,618
360608,499
360608,512
360644,1255
360644,1262
360711,430
360829,695
360829,726
360829,765
360859,416
360885,498
360885,499
360926,127
360926,1313
360955,137
360955,148
360955,1318
360970,430
361017,549
361017,600
361082,387
361082,395
361157,43
361157,78
361190,537
361190,751
361228,551
361228,1142
361320,134
361320,1311
361367,1136
361367,1218
361429,126
361429,128
361429,1311
361429,1312
361470,143
361470,144
361470,146
361538,396
361669,146
361669,150
361669,1244
361683,438
361683,1141
361725,441
361725,443
361725,446
361762,549
361762,1170
361896,125
361896,1284
361978,120
361978,1251
361978,1314
362299,392
362299,701
362299,704
362331,446
362331,1125
362331,1317
362332,1321
362332,1322
362339,146
362339,150
362374,409
362391,426
362391,1249
362720,601
362766,547
362766,550
362771,433
362771,1136
362932,486
362932,1270
362988,143
363061,1255
363061,1260
363064,477
363290,144
363290,146
363290,150
363349,409
363349,1280
363349,1333
363409,137
363409,141
363409,447
363409,1318
363415,1309
363415,1311
363587,430
363587,529
363666,1255
363666,1268
363704,1255
363704,1268
363788,120
363788,1314
363873,1136
363988,128
363988,1311
363988,1312
364114,434
364144,412
364144,441
364144,444
364258,125
364258,127
364258,134
364315,134
364315,1309
364315,1311
364327,137
364327,141
364327,142
364367,1280
364385,433
364385,1136
364452,468
364452,479
364734,433
364734,1224
364734,1225
364876,465
364876,468
364876,479
364880,83
364904,433
365077,1251
365082,134
365082,1309
365082,1311
365088,1309
365088,1311
365149,146
365149,150
365154,594
365166,670
365166,1142
365220,137
365220,143
365693,1284
365771,1310
365804,441
365804,444
365804,446
365820,465
365820,479
365928,149
365929,134
365929,1309
365929,1311
365936,441
365936,446
365952,355
365972,1255
365972,1259
366220,395
366271,412
366271,1130
366305,1309
366305,1311
366434,127
366434,134
366454,426
366494,726
366494,738
366494,739
366599,1241
366599,1251
366648,136
366648,447
366648,1219
366680,1142
366733,137
366733,149
367119,479
367125,130
367125,433
367287,127
367287,130
367295,134
367295,1309
367295,1311
367308,150
367308,1240
367308,1319
367403,1222
367404,141
367404,150
367404,1318
367404,1319
367439,1235
367439,1314
367589,459
367589,464
367589,465
367589,475
367591,128
367591,1309
367591,1311
367591,1312
367617,16
367617,43
367663,389
367663,405
367763,444
367763,1235
367763,1237
367763,1314
367771,430
367992,527
367992,533
367992,1306
368002,424
368002,433
368411,1317
368479,430
368479,529
368588,141
368588,1318
368626,1309
368626,1311
368856,547
368856,552
368856,1136
368940,1121
368994,510
368994,516
369038,140
369038,512
369384,412
369466,1157
369486,149
369486,426
369486,1223
369507,464
369507,465
369507,475
369507,479
369816,1189
370052,1167
370052,1182
370119,19
370390,464
370390,471
370390,475
370595,616
370669,102
370770,670
370770,1149
370866,464
370866,465
370984,13
370984,43
370984,483
370985,409
370988,459
370988,468
370988,479
371138,464
371138,471
371181,1309
371181,1311
371422,549
371422,600
371464,433
371464,1262
371607,518
371726,127
371726,433
371729,126
371729,127
371729,130
371736,430
371849,141
371849,150
371849,444
371849,446
371849,1284
371849,1319
371906,134
371906,1309
371906,1311
371953,1226
371953,1314
371976,451
371977,451
371977,539
372015,559
372044,599
372046,433
372187,13
372187,18
372187,49
372187,79
372249,396
372249,504
372390,129
372390,433
372390,1136
372394,1226
372394,1235
372394,1314
372426,43
372426,53
372515,140
372515,1142
372570,137
372570,146
372570,149
372574,134
372574,1309
372574,1311
372749,389
372749,503
372750,433
372750,1224
372751,1243
372859,127
372859,433
373084,1310
373117,128
373117,1311
373210,412
373210,441
373210,443
373336,465
373336,488
373388,134
373388,1309
373388,1311
373469,1257
373475,1255
373475,1268
373584,537
373584,1196
373606,137
373606,141
373665,1218
373665,1219
373713,127
373713,128
373713,1276
373832,616
373832,618
374012,1251
374054,127
374054,130
374097,537
374097,601
374171,479
374171,1262
374346,423
374346,616
374495,149
374495,433
374583,129
374583,1309
374606,1217
374627,2
374627,490
374627,499
374685,551
374685,1142
374891,1142
374914,446
374914,1133
374914,1136
374947,389
374956,1
374956,43
374956,49
374956,53
375058,120
375058,1314
375067,547
375088,446
375088,1317
375090,416
375090,1129
375118,416
375118,1129
375267,127
375267,600
375289,1310
375408,616
375408,618
375501,446
375532,498
375659,140
375659,707
375669,611
375689,459
375689,460
375689,537
375719,149
375901,424
376024,128
376024,1311
376024,1312
376043,426
376043,433
376072,1
376072,43
376072,60
376072,81
376164,616
376166,616
376177,142
376275,134
376275,1309
376275,1311
376316,1218
376316,1308
376316,1326
376338,516
376338,600
376341,516
376341,600
376452,1255
376452,1268
376643,1170
376670,516
376670,518
376885,537
376885,547
376885,549
376885,552
377923,547
377923,1142
378078,1136
378235,397
378235,408
378235,692
378235,709
378235,710
378235,833
378235,1138
378235,1142
378268,1310
378270,424
378270,1314
378344,1314
378346,446
378346,549
378378,146
378378,149
378437,424
378437,426
378448,1223
378483,689
378501,137
378501,1240
378501,1251
378501,1318
378576,516
378607,459
378607,465
378607,475
378607,537
378687,1309
378687,1311
378689,430
378689,533
378722,475
379064,1251
379098,412
379098,1133
379192,408
379192,1143
379279,445
379279,613
379281,445
379291,490
379291,497
379291,498
379398,1314
379410,126
379410,129
379410,1309
379411,126
379411,1223
379411,1311
379680,433
379685,459
379685,464
379685,467
379945,551
379974,395
380058,355
380158,1241
380158,1251
380160,146
380160,1130
380194,446
380194,1136
380194,1280
380213,511
380213,824
380247,441
380247,444
380247,446
380247,447
380274,443
380274,446
380274,1316
380274,1319
380278,412
380278,416
380278,434
380287,521
380296,1255
380296,1268
380297,1255
380297,1268
380298,1255
380298,1268
380364,692
380364,693
380428,444
380428,446
380652,137
380652,143
380662,1255
380662,1259
380741,609
380741,1142
380766,445
380766,613
380786,459
380786,468
380786,475
380786,479
380786,483
380883,613
380922,1222
380960,412
380960,441
380982,465
381054,146
381054,426
381139,1222
381252,137
381252,446
381252,1318
381293,43
381316,134
381316,1311
381356,1129
381356,1316
381453,1319
381591,146
381591,149
381591,433
381595,1217
381601,1314
381625,1222
381674,120
381674,1251
381691,412
381941,479
382092,611
382119,527
382119,533
382119,1306
382149,412
382149,416
382398,490
382398,497
382550,459
382550,464
382550,465
382626,444
382626,447
382626,1136
382626,1284
382831,430
382933,146
382933,150
383024,1
383024,49
383024,53
383028,551
383048,127
383048,130
383052,127
383052,130
383063,134
383063,1311
383067,426
383067,433
383076,120
383076,1314
383083,1217
383214,1257
383348,127
383348,129
383348,130
383348,444
383354,1143
383463,1255
383463,1262
383517,395
383608,446
383608,1219
383612,141
383612,1318
383699,430
383712,412
383712,1133
383712,1139
383744,81
383744,83
383879,559
383879,1138
384137,134
384137,1311
384168,1121
384213,1255
384213,1262
384219,1270
384221,412
384310,392
384310,394
384333,479
384333,1262
384401,430
384401,527
384461,1257
384576,479
384576,505
384576,739
384666,549
384666,611
384735,510
384735,600
384736,510
384736,600
384737,510
384737,600
384791,1143
384814,390
384870,1142
384919,1255
384919,1268
384952,355
384952,615
385089,430
385164,137
385164,146
385164,1240
385257,433
385257,613
385257,1144
385266,433
385273,129
385273,1136
385567,710
385567,1138
385567,1142
385580,1255
385580,1256
385580,1257
385617,1226
385630,619
385649,512
385735,1129
385735,1316
385792,430
385894,1142
385942,102
385942,110
385984,392
385984,393
386067,430
386263,694
386263,698
386382,446
386629,134
386629,1309
386629,1311
386632,1242
386632,1251
386642,127
386642,433
386719,130
386824,143
386824,146
386870,616
386918,127
386918,130
386960,674
386960,1142
386960,1144
386964,141
386964,146
386964,150
387066,430
387103,533
387173,128
387173,1311
387173,1312
387228,1262
387301,1138
387301,1142
387350,537
387350,670
387350,691
387537,551
387615,137
387615,1319
387648,1314
387663,1260
387676,409
387676,444
387779,433
387779,529
387864,128
387864,1312
387868,1251
387868,1314
387969,43
387969,60
388170,426
388170,1242
388188,1142
388275,459
388275,479
388310,1314
388399,465
388399,486
388399,1270
388505,547
388608,1284
388608,1326
388650,1314
388651,120
388651,1251
388651,1314
388705,1310
388808,1142
388982,416
388982,1129
389012,692
389012,694
389012,704
389215,1235
389215,1237
389215,1314
389268,1242
389268,1246
389268,1251
389329,433
389396,426
389396,1242
389446,742
389506,441
389506,446
389565,1251
389746,146
389746,150
389746,1244
389767,126
389767,127
389955,430
389955,527
389955,529
389983,738
389983,739
390045,444
390045,1284
390045,1326
390096,464
390096,465
390141,512
390163,551
390163,1142
390304,409
390304,444
390304,1136
390313,430
390313,529
390382,1311
390388,1
390388,53
390388,65
390508,125
390508,127
390508,433
390547,125
390547,127
390643,137
390643,143
390774,126
390774,134
390774,1311
390776,127
390776,130
390776,444
390924,512
390961,389
390961,391
391007,1155
391007,1182
391007,1185
391017,1314
391053,127
391053,130
391112,143
391112,1317
391140,131
391140,134
391140,1311
391183,1142
391183,1218
391183,1222
391293,412
391332,1257
391518,1255
391518,1262
391749,602
391749,1147
391774,1309
391774,1311
391854,512
391854,516
392011,616
392014,434
392014,446
392014,1128
392014,1129
392225,424
392227,149
392341,1314
392344,533
392344,1222
392369,433
392448,430
392448,433
392527,434
392543,1255
392543,1262
392573,1314
392720,412
392720,1220
392735,140
392735,615
392766,1226
392766,1235
392766,1314
392796,395
392808,140
392808,707
392812,459
392812,465
392812,479
392883,446
392883,1136
392883,1219
392883,1317
392905,459
392905,464
392905,465
392905,466
392934,141
392934,1322
393005,1223
393045,389
393045,391
393052,1124
393065,1142
393065,1153
393067,430
393162,1251
393241,1237
393241,1314
393254,465
393280,1222
393392,146
393392,149
393392,409
393415,1313
393441,53
393441,102
393607,464
393607,1272
393650,549
393650,1144
393650,1264
393663,1222
393665,519
393665,613
393676,1159
393676,1182
393726,446
393726,1136
393728,1136
393728,1284
393728,1326
393737,479
393737,741
394205,539
394224,137
394224,143
394224,150
394340,751
394466,143
394466,146
394466,1318
394468,143
394468,146
394478,141
394478,149
394478,1125
394478,1222
394478,1306
394478,1314
394478,1318
394619,446
394635,150
394635,1318
394635,1319
394712,1
394712,53
394712,65
394719,137
394719,389
394760,1314
394839,1142
394928,536
394928,1142
395037,1142
395218,1217
395218,1219
395218,1222
395267,459
395267,467
395267,537
395268,459
395268,479
395294,392
395294,516
395302,1236
395302,1314
395317,136
395317,1310
395324,1314
395404,516
395404,613
395418,137
395418,140
395418,150
395482,409
395482,1218
395491,430
395503,533
395503,1306
395514,527
395514,1306
395516,1222
395519,510
395519,600
395519,1188
395536,547
395858,137
395858,146
395866,1311
395885,426
395885,1223
395918,1142
395937,395
395937,507
396037,1142
396086,1255
396086,1268
396090,1255
396090,1262
396093,1255
396093,1262
396214,1143
396355,143
396355,146
396355,412
396355,444
396413,609
396413,618
396459,459
396459,460
396459,461
396459,464
396491,1142
396573,126
396573,127
396573,130
396636,518
396636,1142
396774,126
396774,128
396774,1311
396774,1312
396775,126
396775,1309
396779,412
396779,441
396779,443
396779,1223
396801,127
396801,433
396841,125
396841,127
396986,1314
397105,140
397135,128
397135,134
397399,141
397399,1318
397460,465
397474,434
397476,127
397476,433
397490,409
397490,1219
397490,1326
397630,464
397630,466
397703,102
397703,602
397752,446
397752,447
397858,134
397858,1311
397871,430
397871,527
397871,529
397965,134
397965,1311
398000,76
398000,468
398001,549
398024,1142
398032,412
398045,405
398045,468
398045,485
398062,127
398200,127
398200,433
398200,532
398307,143
398369,120
398369,1220
398369,1222
398382,412
398382,441
398588,137
398588,142
398588,1314
398608,1251
398608,1318
398656,1314
398812,412
398899,414
398899,510
398899,1142
398947,412
398947,1136
398950,146
398950,150
398951,150
398951,1318
398951,1319
398990,146
398990,150
399003,434
399003,441
399003,446
399004,1314
399104,433
399104,1136
399251,126
399251,127
399251,433
399324,126
399324,128
399324,1311
399324,1312
399474,1314
399522,152
399572,127
399572,130
399703,464
399718,412
399718,441
399718,1333
399719,144
399719,146
399719,150
399788,412
399959,1255
399959,1259
399984,1217
399984,1222
400061,1217
400082,616
400082,618
400124,465
400124,479
400387,424
400387,1235
400420,461
400420,601
400535,137
400535,140
400555,137
400555,141
400555,1318
400645,1255
400645,1259
400707,446
400714,1316
400714,1317
400918,545
400919,559
400989,148
400989,449
400989,600
400989,1261
400989,1279
400989,1280
401033,60
401055,1
401055,5
401055,8
401055,402
401136,1142
401136,1143
401184,714
401371,13
401371,18
401371,43
401371,49
401405,726
401405,751
401509,613
401509,771
401613,1142
401613,1143
401751,142
401751,1276
401782,464
401782,465
401782,475
401784,81
401784,483
401797,503
401797,505
401798,1
401798,43
401798,483
401844,1235
401844,1314
401852,119
401852,1315
401897,1138
401897,1142
401963,1182
401963,1185
402150,134
402150,1311
402202,551
402202,1142
402314,409
402314,1138
402523,390
402523,549
402539,412
402539,434
402591,126
402591,127
402591,130
402603,412
402603,424
402603,1235
402609,129
402609,1217
402664,137
402664,146
402833,616
402833,765
403046,1235
403046,1314
403154,1129
403204,511
403244,1142
403333,479
403333,601
403349,137
403349,144
403349,412
403349,441
403437,1222
403444,459
403444,464
403444,468
403520,468
403520,479
403620,1255
403620,1262
404339,511
404339,512
404339,517
404409,143
404409,146
404486,1142
404573,128
404573,1311
404577,1138
404577,1142
404581,142
404581,1240
404842,1142
404842,1260
404868,412
404868,424
404929,642
404929,1142
405075,146
405075,150
405104,433
405104,1217
405149,1223
405157,537
405157,642
405157,691
405205,430
405426,611
405426,1147
405491,547
405491,609
405565,602
405565,616
405585,468
405585,479
405779,81
405788,751
405854,446
405854,1136
405863,412
405863,424
405863,1235
405867,1188
405942,1222
405990,149
406184,389
406244,146
406244,150
406344,128
406344,1311
406344,1312
406431,616
406431,618
406433,479
406469,465
406469,468
406469,479
406540,430
406540,527
406577,551
406577,1142
406700,1222
406721,127
406721,134
406727,412
406727,1142
406733,127
406733,433
406803,441
406803,446
406803,447
406867,1142
406876,479
406876,507
406877,1165
406939,125
406939,127
406939,433
407020,1314
407157,137
407157,143
407160,1217
407341,465
407341,479
407391,389
407391,465
407391,1255
407428,616
407428,618
407430,446
407556,1310
407589,430
407589,527
407662,1222
407719,1142
407724,516
407724,523
407773,1264
407773,1265
407777,1255
407777,1262
407864,120
407864,1226
407864,1314
407865,120
407905,1128
407905,1129
407953,547
407953,552
407963,1217
407964,412
407964,441
407964,444
408094,129
408094,1309
408169,128
408169,1311
408169,1312
408238,451
408238,539
408241,519
408241,609
408242,519
408242,670
408283,430
408283,527
408290,1217
408306,430
408307,127
408307,130
408326,137
408326,142
408432,389
408465,549
408465,556
408465,618
408497,2
408497,102
408542,602
408542,609
408543,1129
408543,1316
408550,128
408550,1311
408550,1312
408619,1142
408625,412
408629,533
408629,1306
408661,1136
408808,412
408830,1306
408899,616
408899,618
409021,547
409021,550
409030,692
409030,704
409044,433
409046,521
409046,600
409091,1157
409099,489
409217,479
409217,485
409220,475
409254,143
409254,146
409281,537
409281,616
409368,140
409368,449
409368,613
409458,412
409522,446
409567,1138
409567,1188
409605,127
409605,130
409613,433
409839,412
409867,616
409867,618
409869,430
409870,128
409870,1311
409909,1255
409909,1262
409924,1314
409962,140
409969,486
410056,141
410056,149
410056,1318
410109,137
410109,149
410187,815
410188,401
410188,597
410188,1280
410211,467
410326,1264
410326,1265
410539,602
410539,609
410539,1147
410667,537
410667,616
410667,618
410723,699
410785,1121
410786,459
410786,468
410786,483
410816,1142
410827,1142
410980,412
410980,1224
410985,412
410990,412
410990,1224
411030,137
411030,141
411030,1318
411178,1217
411274,127
411274,433
411359,137
411359,142
411359,144
411359,146
411388,1255
411388,1268
411450,2
411450,99
411450,101
411478,43
411478,53
411644,642
411644,670
411644,691
411776,146
411776,412
411857,616
411857,618
411982,445
412065,616
412065,618
412120,441
412120,1317
412120,1318
412131,127
412131,130
412151,694
412151,704
412253,446
412275,691
412280,140
412351,142
412360,551
412431,2
412431,56
412431,99
412431,101
412431,102
412431,104
412444,503
412444,727
412458,22
412458,23
412466,412
412466,434
412466,1133
412618,1241
412618,1251
412652,597
412685,446
412690,510
412690,516
412730,392
412768,537
412768,547
412768,551
412768,559
412768,611
412853,537
412853,547
412853,549
412853,1188
412874,409
412874,444
412874,1136
412945,150
412945,1279
412945,1284
413020,549
413213,1314
413227,142
413227,144
413304,141
413304,149
413304,1318
413336,516
413336,518
413582,125
413582,127
413582,433
413643,405
413643,468
413643,485
413643,1151
413665,392
413665,414
413723,412
413723,416
413723,438
413743,137
413743,142
413766,7
413830,16
413830,43
413830,53
413957,430
413957,527
413967,133
413967,1313
414164,1235
414164,1314
414208,140
414341,1142
414353,412
414502,498
414514,142
414514,146
414514,426
414514,1240
414532,140
414532,148
414547,401
414549,387
414549,401
414550,401
414561,616
414561,618
414581,445
414673,464
414673,468
414797,134
414797,1311
414816,1142
414903,407
415033,1142
415033,1323
415117,1217
415134,615
415372,516
415372,537
415406,445
415408,1309
415408,1310
415427,445
415427,549
415427,613
415644,22
415662,433
415662,1217
415702,498
415702,499
415703,459
415703,464
415703,465
415703,466
415746,1255
415746,1262
415747,126
415747,128
415747,1312
415752,149
415752,426
415771,1143
415869,1237
415869,1314
415884,602
415884,1266
415895,464
416037,377
416037,545
416208,1251
416214,1147
416269,412
416272,412
416412,468
416412,479
416412,488
416498,441
416498,446
416537,1142
416616,1223
416616,1224
416655,412
416789,137
416789,389
416789,611
416818,414
416818,1142
416827,127
416827,433
416841,551
416886,137
416886,140
417072,146
417072,150
417093,134
417093,1309
417093,1311
417096,412
417096,441
417096,444
417327,395
417327,459
417327,465
417327,475
417327,537
417442,144
417442,146
417442,150
417447,126
417447,127
417449,433
417451,412
417451,441
417471,412
417471,424
417560,126
417560,1310
417560,1315
417692,444
417692,1236
417692,1242
417692,1251
417747,1217
417780,8
417780,16
417780,17
417780,43
417780,54
417794,412
417915,141
417915,601
417964,16
417964,43
417970,412
418047,1142
418047,1219
418047,1323
418115,143
418126,695
418126,704
418126,726
418338,412
418342,1255
418342,1259
418344,1314
418388,430
418388,433
418407,43
418455,693
418455,713
418531,412
418535,412
418535,441
418607,141
418607,1318
418815,1222
418991,412
418991,444
418991,532
419144,616
419262,1222
419262,1237
419262,1324
419266,430
419266,527
419266,529
419266,1306
419274,1125
419300,521
419300,1142
419337,412
419337,434
419359,479
419364,616
419364,618
419460,1142
419517,459
419517,479
419546,430
419546,433
419555,1251
419556,537
419556,616
419556,618
419651,512
419664,49
419664,53
419668,140
419668,150
419668,1319
419713,1316
419760,409
419760,1224
419829,1251
419855,444
419908,412
419917,1222
419956,617
420006,1142
420027,1
420027,22
420027,23
420042,433
420042,1223
420076,141
420076,1318
420084,618
420084,692
420084,706
420084,710
420089,424
420089,433
420110,412
420110,441
420118,389
420139,1165
420169,533
420169,1306
420180,1222
420238,468
420238,479
420238,488
420257,412
420257,424
420298,505
420298,760
420341,433
420343,459
420343,468
420343,479
420354,468
420354,479
420377,128
420377,1311
420516,412
420516,529
420686,433
420686,1217
420687,433
420687,1217
420687,1333
420693,412
420700,412
420700,1333
420701,424
420769,459
420769,465
420769,475
420769,537
420805,1222
420807,441
420807,444
420810,412
420810,1223
420810,1224
420842,426
420842,433
421081,537
421081,547
421081,549
421092,459
421092,465
421092,479
421095,142
421099,446
421203,1142
421213,120
421213,1314
421237,149
421237,1222
421237,1318
421328,149
421440,127
421440,133
421444,1255
421444,1262
421447,125
421447,433
421575,65
421575,483
421733,616
421733,618
421737,536
421737,616
421740,518
421770,127
421770,433
421812,119
421812,1315
421879,726
421898,412
421952,1222
421994,459
421994,468
421994,479
422001,120
422001,1314
422019,1222
422089,1217
422089,1222
422165,1314
422174,74
422174,102
422174,110
422251,468
422251,479
422251,485
422264,426
422264,433
422264,1246
422270,433
422270,1223
422276,127
422276,433
422280,446
422280,1317
422325,43
422325,49
422328,611
422328,616
422328,618
422328,726
422339,751
422490,412
422490,424
422504,446
422523,1222
422751,389
422751,1165
422769,1217
422769,1222
422794,134
422794,430
422837,1233
422837,1314
422856,447
422856,1226
422856,1314
422929,1220
423047,1269
423047,1270
423051,1
423051,2
423051,99
423051,101
423084,491
423084,498
423096,1143
423124,601
423143,137
423176,1217
423201,537
423201,547
423201,551
423264,670
423264,691
423428,426
423428,1247
423498,412
423498,443
423498,1133
423508,726
423508,739
423508,1109
423513,464
423513,616
423523,1222
423544,459
423544,465
423544,466
423556,430
423715,395
423847,1241
423847,1251
423989,505
424002,519
424002,613
424004,434
424004,441
424004,446
424004,1218
424029,446
424039,137
424039,1322
424108,443
424108,446
424108,1124
424125,426
424125,1247
424125,1249
424149,81
424149,83
424233,1217
424233,1222
424235,412
424235,1133
424247,1165
424250,1169
424343,726
424343,1109
424355,430
424355,532
424356,412
424356,441
424402,459
424402,479
424408,1143
424419,430
424419,433
424452,464
424452,471
424452,475
424493,1255
424493,1268
424555,1185
424641,1217
424701,412
424731,433
424731,1136
424732,533
424861,416
424861,1129
425096,137
425096,143
425101,433
425132,1121
425243,137
425243,142
425243,144
425243,146
425282,430
425334,430
425334,433
425347,128
425347,1311
425418,140
425625,137
425625,144
425625,412
425628,516
425628,517
425643,547
425643,549
425643,552
425732,412
425732,431
425732,1133
425732,1136
425863,412
425863,424
425915,412
425915,441
425915,444
425915,1130
425968,435
425968,616
426071,126
426071,127
426071,130
426128,16
426128,43
426129,2
426129,102
426196,1142
426196,1143
426280,616
426280,698
426280,765
426327,127
426327,131
426327,134
426449,392
426449,516
426681,1314
426745,2
426781,601
426811,1217
426811,1222
426811,1324
426814,1255
426814,1262
426908,405
426908,1255
426908,1262
426969,600
426969,1138
426978,22
426978,43
426978,76
427066,698
427146,549
427146,550
427146,552
427146,555
427154,433
427154,1223
427176,145
427176,148
427176,150
427176,1321
427216,412
427216,1130
427266,521
427266,1142
427379,446
427379,1129
427388,1251
427396,464
427396,465
427422,102
427422,616
427799,433
427799,1223
427819,433
427833,441
427833,446
427867,1251
427934,1260
427945,1255
427945,1268
427948,1181
427948,1263
427948,1325
427950,1255
427950,1268
427970,1150
427970,1153
428005,497
428005,498
428053,149
428061,446
428064,1222
428078,120
428078,1314
428082,412
428082,441
428082,444
428132,401
428132,497
428330,516
428330,600
428346,547
428346,549
428396,430
428437,1223
428437,1224
428437,1314
428481,125
428481,1217
428481,1222
428499,444
428499,1222
428499,1284
428572,1255
428572,1262
428578,424
